#	date	

20:24:02.340351		MAIN	INFO	SCENARIO	FILENAME	scenario_settings3.txt
20:24:08.887958		TRACK	STATE	CURSOR	X	-0.019098144880694872
20:24:08.888952		TRACK	STATE	CURSOR	Y	-0.014194649072955206
20:24:08.908114		TRACK	STATE	CURSOR	X	-0.019447844981457203
20:24:08.909103		TRACK	STATE	CURSOR	Y	-0.015758159815910257
20:24:08.928690		TRACK	STATE	CURSOR	X	-0.019818538091603683
20:24:08.929776		TRACK	STATE	CURSOR	Y	-0.01740284265709313
20:24:08.949273		TRACK	STATE	CURSOR	X	-0.010174856155335641
20:24:08.949273		TRACK	STATE	CURSOR	Y	-0.018971780788923052
20:24:08.969254		TRACK	STATE	CURSOR	X	-0.010534307934077001
20:24:08.970256		TRACK	STATE	CURSOR	Y	-0.010542955785972573
20:24:08.990127		TRACK	STATE	CURSOR	X	-0.010896830151132795
20:24:08.990127		TRACK	STATE	CURSOR	Y	-0.012116097922240616
20:24:09.010060		TRACK	STATE	CURSOR	X	-0.011280712769232601
20:24:09.010060		TRACK	STATE	CURSOR	Y	-0.013769718856274454
20:24:09.030161		TRACK	STATE	CURSOR	X	-0.011649327640631332
20:24:09.030161		TRACK	STATE	CURSOR	Y	-0.015346049254436426
20:24:09.050405		TRACK	STATE	CURSOR	X	-0.012020814231092683
20:24:09.050405		TRACK	STATE	CURSOR	Y	-0.01692352256586523
20:24:09.070496		TRACK	STATE	CURSOR	X	-0.012395105535109927
20:24:09.071494		TRACK	STATE	CURSOR	Y	-0.018501868185432382
20:24:09.091468		TRACK	STATE	CURSOR	X	-0.012791055662150266
20:24:09.091468		TRACK	STATE	CURSOR	Y	-0.010159773693837961
20:24:09.110736		TRACK	STATE	CURSOR	X	-0.013170883357442867
20:24:09.111733		TRACK	STATE	CURSOR	Y	-0.011739061150127638
20:24:09.117522		RESMAN	STATE	TANKA	LEVEL	2474
20:24:09.118519		RESMAN	STATE	TANKB	LEVEL	2474
20:24:09.131331		TRACK	STATE	CURSOR	X	-0.013553305865845513
20:24:09.131331		TRACK	STATE	CURSOR	Y	-0.01331839507126731
20:24:09.152183		TRACK	STATE	CURSOR	X	-0.013957564898600875
20:24:09.152183		TRACK	STATE	CURSOR	Y	-0.01497644940600938
20:24:09.172116		TRACK	STATE	CURSOR	X	-0.014345085090243662
20:24:09.173483		TRACK	STATE	CURSOR	Y	-0.0165550321036543
20:24:09.193289		TRACK	STATE	CURSOR	X	-0.014754537967330663
20:24:09.193289		TRACK	STATE	CURSOR	Y	-0.018211700480166113
20:24:09.213773		TRACK	STATE	CURSOR	X	-0.01514685168607908
20:24:09.213773		TRACK	STATE	CURSOR	Y	-0.019788394755894657
20:24:09.233661		TRACK	STATE	CURSOR	X	-0.01554139113959462
20:24:09.233661		TRACK	STATE	CURSOR	Y	-0.011363755602345196
20:24:09.254226		TRACK	STATE	CURSOR	X	-0.01595797099876122
20:24:09.254226		TRACK	STATE	CURSOR	Y	-0.013016153937571827
20:24:09.274437		TRACK	STATE	CURSOR	X	-0.01635683801426067
20:24:09.274437		TRACK	STATE	CURSOR	Y	-0.01458793740623806
20:24:09.294097		TRACK	STATE	CURSOR	X	-0.01675769962193563
20:24:09.294943		TRACK	STATE	CURSOR	Y	-0.016157564800990367
20:24:09.314902		TRACK	STATE	CURSOR	X	-0.017160478396166634
20:24:09.314902		TRACK	STATE	CURSOR	Y	-0.017724767085790554
20:24:09.336103		TRACK	STATE	CURSOR	X	-0.017585373861414243
20:24:09.336350		TRACK	STATE	CURSOR	Y	-0.019367425537730725
20:24:09.356899		TRACK	STATE	CURSOR	X	-0.01801220527734061
20:24:09.356899		TRACK	STATE	CURSOR	Y	-0.011006803715471717
20:24:09.376935		TRACK	STATE	CURSOR	X	-0.018420426700253865
20:24:09.377105		TRACK	STATE	CURSOR	Y	-0.012564783091270902
20:24:09.397776		TRACK	STATE	CURSOR	X	-0.01885077061226975
20:24:09.398623		TRACK	STATE	CURSOR	Y	-0.014196864563507107
20:24:09.417138		TRACK	STATE	CURSOR	X	-0.01926216706045908
20:24:09.418135		TRACK	STATE	CURSOR	Y	-0.015747334091400292
20:24:09.438090		TRACK	STATE	CURSOR	X	-0.01967498741180949
20:24:09.438090		TRACK	STATE	CURSOR	Y	-0.017293734516865875
20:24:09.458025		TRACK	STATE	CURSOR	X	-0.010109890551986475
20:24:09.458025		TRACK	STATE	CURSOR	Y	-0.01891278543701815
20:24:09.478563		TRACK	STATE	CURSOR	X	-0.010525369987334528
20:24:09.478563		TRACK	STATE	CURSOR	Y	-0.010450015936940666
20:24:09.498542		TRACK	STATE	CURSOR	X	-0.01094201827260933
20:24:09.498542		TRACK	STATE	CURSOR	Y	-0.011982370775192897
20:24:09.518693		TRACK	STATE	CURSOR	X	-0.011380663869396733
20:24:09.519690		TRACK	STATE	CURSOR	Y	-0.013585808279605623
20:24:09.539623		TRACK	STATE	CURSOR	X	-0.011799441634323107
20:24:09.540624		TRACK	STATE	CURSOR	Y	-0.015107347051439653
20:24:09.560137		TRACK	STATE	CURSOR	X	-0.012240133191998818
20:24:09.560137		TRACK	STATE	CURSOR	Y	-0.016698850550762784
20:24:09.580585		TRACK	STATE	CURSOR	X	-0.012660677109822145
20:24:09.580585		TRACK	STATE	CURSOR	Y	-0.018208475872232247
20:24:09.601404		TRACK	STATE	CURSOR	X	-0.013103030121594415
20:24:09.601660		TRACK	STATE	CURSOR	Y	-0.019786897277407713
20:24:09.620870		TRACK	STATE	CURSOR	X	-0.01352497117457834
20:24:09.621867		TRACK	STATE	CURSOR	Y	-0.011283519875558147
20:24:09.640866		TRACK	STATE	CURSOR	X	-0.013947458188198742
20:24:09.641873		TRACK	STATE	CURSOR	Y	-0.012773407037387741
20:24:09.661799		TRACK	STATE	CURSOR	X	-0.014370401424424693
20:24:09.661799		TRACK	STATE	CURSOR	Y	-0.014256302744281893
20:24:09.681979		TRACK	STATE	CURSOR	X	-0.014793710537430468
20:24:09.681979		TRACK	STATE	CURSOR	Y	-0.015731952105013346
20:24:09.701814		TRACK	STATE	CURSOR	X	-0.015217294585461739
20:24:09.701814		TRACK	STATE	CURSOR	Y	-0.017200101395916906
20:24:09.722446		TRACK	STATE	CURSOR	X	-0.015662253580580807
20:24:09.722446		TRACK	STATE	CURSOR	Y	-0.018733309918204967
20:24:09.743684		TRACK	STATE	CURSOR	X	-0.016107308148453674
20:24:09.743684		TRACK	STATE	CURSOR	Y	-0.0102576803885628
20:24:09.763655		TRACK	STATE	CURSOR	X	-0.01653116032019386
20:24:09.763655		TRACK	STATE	CURSOR	Y	-0.01170098032058406
20:24:09.783589		TRACK	STATE	CURSOR	X	-0.016976091597786548
20:24:09.784488		TRACK	STATE	CURSOR	Y	-0.013207263321979872
20:24:09.804414		TRACK	STATE	CURSOR	X	-0.017399629820688434
20:24:09.804414		TRACK	STATE	CURSOR	Y	-0.01463281635342085
20:24:09.824347		TRACK	STATE	CURSOR	X	-0.01782287130829434
20:24:09.824347		TRACK	STATE	CURSOR	Y	-0.01604933695959885
20:24:09.844280		TRACK	STATE	CURSOR	X	-0.01824572121333108
20:24:09.844280		TRACK	STATE	CURSOR	Y	-0.0174565809190802
20:24:09.864533		TRACK	STATE	CURSOR	X	-0.0186680841932935
20:24:09.864533		TRACK	STATE	CURSOR	Y	-0.01885430549836945
20:24:09.884465		TRACK	STATE	CURSOR	X	-0.019089864423261133
20:24:09.884465		TRACK	STATE	CURSOR	Y	-0.010242269490268888
20:24:09.904733		TRACK	STATE	CURSOR	X	-0.019510965608811437
20:24:09.905251		TRACK	STATE	CURSOR	Y	-0.011620233252008465
20:24:09.925298		TRACK	STATE	CURSOR	X	-0.019952285162340745
20:24:09.925298		TRACK	STATE	CURSOR	Y	-0.013056072015577307
20:24:09.945523		TRACK	STATE	CURSOR	X	-0.010371691354296214
20:24:09.945523		TRACK	STATE	CURSOR	Y	-0.014412792926504022
20:24:09.965456		TRACK	STATE	CURSOR	X	-0.010790122039790873
20:24:09.965456		TRACK	STATE	CURSOR	Y	-0.015758792751840334
20:24:09.985666		TRACK	STATE	CURSOR	X	-0.011207479156866542
20:24:09.985666		TRACK	STATE	CURSOR	Y	-0.017093838569777475
20:24:10.005399		TRACK	STATE	CURSOR	X	-0.011623664240662463
20:24:10.005399		TRACK	STATE	CURSOR	Y	-0.01841769921181466
20:24:10.025972		TRACK	STATE	CURSOR	X	-0.012059289007500614
20:24:10.025972		TRACK	STATE	CURSOR	Y	-0.019795463882125663
20:24:10.046184		TRACK	STATE	CURSOR	X	-0.012472761968637088
20:24:10.046184		TRACK	STATE	CURSOR	Y	-0.011095679817670035
20:24:10.066309		TRACK	STATE	CURSOR	X	-0.012884760230517845
20:24:10.066309		TRACK	STATE	CURSOR	Y	-0.012384016721703564
20:24:10.086223		TRACK	STATE	CURSOR	X	-0.0132951838349197
20:24:10.086223		TRACK	STATE	CURSOR	Y	-0.01366025089845325
20:24:10.105987		TRACK	STATE	CURSOR	X	-0.013703932489464022
20:24:10.106990		TRACK	STATE	CURSOR	Y	-0.014924160587676852
20:24:10.126228		TRACK	STATE	CURSOR	X	-0.014110905581463629
20:24:10.127226		TRACK	STATE	CURSOR	Y	-0.016175525999893643
20:24:10.147204		TRACK	STATE	CURSOR	X	-0.014536205950447129
20:24:10.148162		TRACK	STATE	CURSOR	Y	-0.017475720636123813
20:24:10.168122		TRACK	STATE	CURSOR	X	-0.014959320322711476
20:24:10.168122		TRACK	STATE	CURSOR	Y	-0.018761595429634105
20:24:10.188272		TRACK	STATE	CURSOR	X	-0.015360146546561046
20:24:10.188272		TRACK	STATE	CURSOR	Y	-0.01997269868570451
20:24:10.208218		TRACK	STATE	CURSOR	X	-0.015758781644088386
20:24:10.208218		TRACK	STATE	CURSOR	Y	-0.011170377870052083
20:24:10.228329		TRACK	STATE	CURSOR	X	-0.016155123587028003
20:24:10.229319		TRACK	STATE	CURSOR	Y	-0.012354423781152675
20:24:10.249282		TRACK	STATE	CURSOR	X	-0.016568702721980903
20:24:10.249282		TRACK	STATE	CURSOR	Y	-0.013582772686351082
20:24:10.269236		TRACK	STATE	CURSOR	X	-0.01696002375900999
20:24:10.269236		TRACK	STATE	CURSOR	Y	-0.014738225604584808
20:24:10.288891		TRACK	STATE	CURSOR	X	-0.017348739068421208
20:24:10.289845		TRACK	STATE	CURSOR	Y	-0.015879420782957246
20:24:10.309796		TRACK	STATE	CURSOR	X	-0.017734745761580017
20:24:10.309796		TRACK	STATE	CURSOR	Y	-0.017006158048156597
20:24:10.329542		TRACK	STATE	CURSOR	X	-0.018137024866894898
20:24:10.330537		TRACK	STATE	CURSOR	Y	-0.018173455380951484
20:24:10.350431		TRACK	STATE	CURSOR	X	-0.01853608459123684
20:24:10.351437		TRACK	STATE	CURSOR	Y	-0.019324368473323847
20:24:10.371411		TRACK	STATE	CURSOR	X	-0.018913038898098672
20:24:10.371411		TRACK	STATE	CURSOR	Y	-0.01040503925139596
20:24:10.391463		TRACK	STATE	CURSOR	X	-0.01928686106286636
20:24:10.391463		TRACK	STATE	CURSOR	Y	-0.011470455906478516
20:24:10.411482		TRACK	STATE	CURSOR	X	-0.019657447452026272
20:24:10.411482		TRACK	STATE	CURSOR	Y	-0.012520430378270867
20:24:10.431465		TRACK	STATE	CURSOR	X	-0.010024694330781023
20:24:10.432461		TRACK	STATE	CURSOR	Y	-0.013554777075238411
20:24:10.452295		TRACK	STATE	CURSOR	X	-0.010406595804414347
20:24:10.452295		TRACK	STATE	CURSOR	Y	-0.014623821410917026
20:24:10.472328		TRACK	STATE	CURSOR	X	-0.010766672037282212
20:24:10.472328		TRACK	STATE	CURSOR	Y	-0.0156255615418655
20:24:10.492597		TRACK	STATE	CURSOR	X	-0.011123091896971861
20:24:10.492597		TRACK	STATE	CURSOR	Y	-0.01661112339988518
20:24:10.512439		TRACK	STATE	CURSOR	X	-0.011475751390074432
20:24:10.513436		TRACK	STATE	CURSOR	Y	-0.017580331693318317
20:24:10.533278		TRACK	STATE	CURSOR	X	-0.011841882946103813
20:24:10.534275		TRACK	STATE	CURSOR	Y	-0.018580210973710466
20:24:10.554781		TRACK	STATE	CURSOR	X	-0.012203633587533127
20:24:10.554781		TRACK	STATE	CURSOR	Y	-0.01956167334233553
20:24:10.575138		TRACK	STATE	CURSOR	X	-0.012560882891126725
20:24:10.575138		TRACK	STATE	CURSOR	Y	-0.010524525291198935
20:24:10.595071		TRACK	STATE	CURSOR	X	-0.012896825246946424
20:24:10.595071		TRACK	STATE	CURSOR	Y	-0.011424050860942227
20:24:10.615004		TRACK	STATE	CURSOR	X	-0.013228471582956184
20:24:10.616002		TRACK	STATE	CURSOR	Y	-0.01230636214144232
20:24:10.634938		TRACK	STATE	CURSOR	X	-0.013555717981988737
20:24:10.635935		TRACK	STATE	CURSOR	Y	-0.013171300361002005
